source,target,num_players,total_amount,total_adjusted_amount,"num_young_players, num_middle_aged_players, num_old_players"
294,583,3,0.342,0.2857142857142857142857142857,2,0,1
7087,197,4,0.00205,0.004732225300092336103416435826,4,0,0
5650,897,1,0,0,0,1,0
3508,58,7,0.0353,0.03789179905538857878917990554,7,0,0
2990,1075,8,0,0,4,3,1
1083,1124,3,0,0,1,0,2
244,1081,2,0,0,1,1,0
281,1132,4,0.0445,0.02891487979207277452891487979,1,2,1
3368,1025,1,0,0,0,1,0
2722,416,4,0,0,4,0,0
1326,1465,1,0,0,1,0,0
126,141,9,0,0,6,1,2
3060,3984,1,0,0,0,0,1
1038,7769,1,0,0,0,1,0
14893,862,1,0,0,1,0,0
1124,6412,2,0,0,0,1,1
2477,38,1,0.00456,0.003960396039603960396039603960,1,0,0
200,197,1,0,0,0,1,0
589,199,1,0.0148,0.01708217913204062788550323176,0,1,0
12266,223,6,0,0,6,0,0
180,6362,1,0,0,0,1,0
1075,13,8,0.2622,0.5460910873745739799318367891,7,1,0
4085,12,3,0,0,3,0,0
19,1038,9,0.0342,0.06976744186046511627906976744,5,4,0
197,2790,1,0,0,0,0,1
986,985,1,0,0,1,0,0
6414,338,1,0,0,0,1,0
1071,3688,1,0,0,1,0,0
16704,3691,2,0.00228,0.004761904761904761904761904762,0,2,0
371,148,1,0,0,0,1,0
447,25580,1,0,0,0,0,1
10409,169,4,0,0,4,0,0
80,954,1,0,0,0,1,0
321,152,1,0.00342,0.007142857142857142857142857143,0,0,1
42,114,2,0.0228,0.01904761904761904761904761905,1,1,0
2282,2976,2,0,0,2,0,0
1423,1175,1,0,0,0,0,1
58,172,4,0.0308,0.02154571952613568280642944046,2,1,1
62,3898,1,0.00171,0.003947368421052631578947368421,0,1,0
5227,1085,2,0,0,0,2,0
14,2364,4,0,0,1,2,1
10,409,1,0,0,0,1,0
13278,5,1,0,0,1,0,0
130,46,31,1.2136,2.071892095212066103846577289,16,11,4
1056,366,1,0,0,0,1,0
1085,8889,1,0,0,1,0,0
984,403,1,0,0,0,1,0
621,12321,2,0,0,0,1,1
524,12383,2,0,0,2,0,0
2944,820,9,0,0,5,3,1
237,19771,1,0,0,0,1,0
383,306,4,0.0103,0.02346776030986557302346776031,2,1,1
720,1075,14,0.00684,0.01395348837209302325581395349,4,5,5
711,715,1,0,0,0,1,0
583,131,3,0.5558,1.017259816207184628237259816,3,0,0
985,1027,2,0,0,2,0,0
1627,6692,2,0.0285,0.05952380952380952380952380952,1,1,0
79,4,4,0.01824,0.03675322025995220609663694119,2,2,0
169,6267,2,0,0,2,0,0
197,715,6,0,0,5,0,1
2776,2362,4,0,0,1,3,0
610,762,3,0.1961,0.3088644216810811916007278824,1,2,0
301,1627,2,0.0285,0.05813953488372093023255813953,0,1,1
1085,979,4,0,0,2,1,1
159,660,1,0,0,0,1,0
4031,1005,4,0,0,2,2,0
2672,4602,6,0,0,2,3,1
1627,1411,2,0,0,0,1,1
3327,45191,1,0,0,1,0,0
5107,447,12,0.02392,0.04879640962872297021623827009,8,4,0
3216,1508,1,0,0,0,1,0
3793,16795,1,0.00855,0.007142857142857142857142857143,1,0,0
6432,2410,2,0,0,2,0,0
36,131,3,0,0,0,1,2
820,10484,7,0,0,2,4,1
405,22,3,0.0433,0.04997691597414589104339796861,1,0,2
839,1025,4,0,0,1,3,0
23097,2362,2,0,0,2,0,0
4603,3062,3,0,0,2,0,1
458,1386,3,0.0251,0.05120359037127702978376172991,2,1,0
969,273,9,0.2542,0.3642577597840755735492577598,4,5,0
2829,2995,5,0,0,2,3,0
172,15540,1,0,0,0,1,0
4083,6195,8,0.02052,0.02368421052631578947368421053,8,0,0
2698,964,12,0.7615,0.7802942888008288632822560783,4,6,2
34133,6890,1,0,0,1,0,0
169,441,3,0,0,2,1,0
7468,1244,1,0.00399,0.002592592592592592592592592593,1,0,0
18303,16239,4,0,0,0,1,3
862,902,2,0,0,1,1,0
25,2,1,0.00912,0.01367521367521367521367521368,1,0,0
8031,13726,1,0,0,0,1,0
6993,6992,4,0,0,0,3,1
164,22,4,0.04769,0.1060257429807393755332585341,2,0,2
800,46,6,0.6657,0.3653220890062995326153220890,5,1,0
244,1005,1,0,0,0,0,1
399,989,2,0.0798,0.06666666666666666666666666667,2,0,0
16198,2740,1,0,0,0,1,0
366,418,5,0.0713,0.1042397660818713450292397661,4,1,0
111,39,1,0,0,0,1,0
683,618,1,0,0,1,0,0
7378,2990,4,0,0,2,2,0
845,1766,2,0,0,0,1,1
195,58,1,0,0,1,0,0
6320,47,3,0,0,3,0,0
4146,410,1,0,0,1,0,0
366,1533,3,0,0,1,1,1
6992,22010,4,0,0,0,2,2
4589,3747,1,0,0,0,1,0
6805,918,1,0.00057,0.001315789473684210526315789474,0,0,1
2444,4745,1,0,0,1,0,0
58,291,1,0,0,0,1,0
506,1386,2,0,0,0,2,0
7185,5551,1,0,0,0,0,1
641,3008,3,0.0137,0.02794777641778865769073847409,0,1,2
630,897,11,0.02398,0.03417254851742207960146537806,5,6,0
450,197,9,0.01767,0.009742599742599742599742599743,4,4,1
327,21855,1,0,0,0,1,0
398,10118,1,0,0,1,0,0
5571,2441,2,0,0,2,0,0
377,5545,4,0,0,0,4,0
150,16795,2,0,0,0,1,1
2655,12,4,0,0,4,0,0
162,273,2,0.0114,0.02631578947368421052631578947,1,1,0
6574,252,5,0.0342,0.03947368421052631578947368421,2,1,2
2424,2829,3,0,0,3,0,0
2696,713,2,0,0,1,0,1
126,3207,8,0,0,3,5,0
317,9636,1,0,0,0,0,1
4128,1106,1,0,0,1,0,0
403,404,9,0,0,6,2,1
697,62,12,0.05529,0.04842270842270842270842270842,7,4,1
7532,2079,1,0,0,0,1,0
2436,164,2,0,0,2,0,0
10690,2700,4,0.00684,0.007342206955775010734220695578,1,3,0
3903,62,1,0,0,1,0,0
33,27,6,0.342,0.7142857142857142857142857143,4,2,0
1532,380,1,0,0,0,1,0
3709,897,3,0.0529,0.1057576969212315073970411835,0,2,1
4603,3396,2,0,0,2,0,0
148,3684,1,0,0,1,0,0
172,5572,1,0,0,1,0,0
3892,306,1,0,0,1,0,0
589,4521,1,0,0,1,0,0
16544,266,1,0.00114,0.002380952380952380952380952381,1,0,0
820,1467,5,0.00456,0.003809523809523809523809523810,1,1,3
1467,833,4,0.00798,0.01521739130434782608695652174,3,1,0
157,4779,1,0,0,1,0,0
417,244,8,0.28386,0.4785149096875964763149325247,3,4,1
1081,968,1,0,0,0,1,0
410,607,3,0,0,2,0,1
416,4085,1,0,0,1,0,0
1123,3302,1,0,0,0,0,1
1411,3057,7,0.01368,0.02349084611578426521523998021,2,5,0
630,993,4,0,0,1,2,1
53059,336,1,0,0,0,1,0
520,1096,6,0,0,1,1,4
223,11956,3,0,0,2,0,1
169,3391,3,0,0,2,1,0
1083,8963,2,0,0,2,0,0
159,2079,1,0,0,0,1,0
697,892,1,0,0,1,0,0
16239,3592,2,0,0,1,1,0
11000,993,1,0,0,1,0,0
2672,6418,5,0,0,1,2,2
46,762,4,0.3038,0.6307360096896913749120234948,4,0,0
714,1531,7,0,0,2,4,1
422,430,1,0,0,1,0,0
969,1095,2,0,0,1,1,0
6894,449,6,0,0,3,3,0
2079,1230,1,0,0,0,0,1
14366,385,1,0,0,1,0,0
1039,352,1,0,0,0,1,0
347,583,2,0,0,1,1,0
25372,2990,1,0,0,1,0,0
9197,449,2,0.00057,0.001162790697674418604651162791,2,0,0
1081,3612,2,0,0,1,1,0
6994,13328,2,0,0,0,1,1
6405,8835,1,0,0,1,0,0
22045,1038,5,0,0,4,1,0
738,273,7,0.1197,0.07877107877107877107877107878,6,1,0
16795,434,1,0,0,0,0,1
938,506,1,0,0,1,0,0
11282,2944,4,0,0,0,3,1
475,1184,2,0.0456,0.02962962962962962962962962963,2,0,0
1132,641,2,0,0,1,0,1
416,12,9,0.1425,0.05630630630630630630630630631,2,5,2
10484,3205,1,0,0,1,0,0
2292,1204,1,0,0,0,1,0
2742,2477,2,0,0,1,1,0
244,12,3,0.0684,0.1558441558441558441558441558,1,1,1
839,12,9,0,0,7,2,0
398,46,12,0.92397,1.296659850767685464198593773,1,6,5
6249,4482,3,0,0,3,0,0
114,825,4,0.0239,0.03583745689008846903583745689,3,0,1
46,1386,2,0,0,2,0,0
383,114,2,0.00399,0.002592592592592592592592592593,0,1,1
964,76,1,0.00342,0.006976744186046511627906976744,0,0,1
197,232,3,0.0456,0.1038961038961038961038961039,1,2,0
498,3234,2,0,0,0,1,1
252,12,10,0.4047,0.4333438795007320280900270479,5,2,3
820,1264,5,0,0,0,2,3
380,398,27,0.0747,0.04853801169590643274853801169,22,5,0
13523,2362,1,0,0,0,1,0
271,358,1,0.0513,0.075,0,1,0
7918,157,6,0.01881,0.01747786705923245210492956307,4,2,0
29228,2566,1,0,0,1,0,0
2282,1411,1,0,0,1,0,0
6368,150,2,0.0217,0.01884662150425568872676741358,1,1,0
1268,317,6,0.01938,0.04097744360902255639097744360,3,3,0
3205,82,2,0,0,0,2,0
13726,5544,5,0,0,1,3,1
506,408,3,0.0114,0.004504504504504504504504504505,3,0,0
22045,6195,2,0,0,2,0,0
114,33,1,0,0,0,0,1
148,405,4,0.0707,0.1519258672998285186650837620,1,1,2
17444,7001,2,0,0,2,0,0
337,31,3,0.1037,0.2073170731707317073170731707,2,1,0
762,610,2,0.1174,0.2208787735103524577208787735,0,2,0
762,991,2,0.0257,0.03757309941520467836257309942,1,0,1
7975,45276,1,0,0,0,1,0
202,192,2,0.00513,0.005806451612903225806451612903,2,0,0
46,398,9,0.4321,0.7670535858750961725790101077,2,4,3
999,11278,1,0,0,0,0,1
41,15,9,0.3876,0.4093188138023450801525291535,5,3,1
232,3691,6,0.0399,0.07827260458839406207827260459,2,4,0
31,164,3,0.03026,0.05804611488737838198054111689,0,2,1
416,252,6,0.0228,0.009009009009009009009009009009,2,3,1
339,6249,5,0,0,4,1,0
1075,2241,2,0,0,0,1,1
6996,6993,6,0,0,2,2,2
2227,2782,1,0,0,0,1,0
10118,5,2,0,0,2,0,0
4603,169,2,0,0,0,1,1
1038,1627,5,0.0228,0.02127659574468085106382978723,0,3,2
2944,2293,4,0,0,1,2,1
1028,762,1,0,0,1,0,0
260,3368,1,0.0707,0.04593892137751786874593892138,1,0,0
2503,750,1,0,0,0,0,1
7918,798,1,0,0,0,0,1
750,43,2,0,0,1,0,1
4,53,1,0.00114,0.002631578947368421052631578947,1,0,0
449,2832,3,0.00103,0.0008604845446950710108604845447,0,3,0
984,355,2,0.0137,0.01278462112728630085852930198,0,0,2
12321,281,8,0.00342,0.003947368421052631578947368421,7,1,0
3345,2670,1,0,0,1,0,0
31983,10314,1,0,0,1,0,0
475,9010,3,0,0,2,1,0
6678,6676,3,0.00456,0.009302325581395348837209302326,2,1,0
48858,265,2,0.00798,0.01818181818181818181818181818,0,2,0
384,403,4,0.00171,0.001428571428571428571428571429,4,0,0
589,6630,1,0,0,0,0,1
172,354,5,0.00456,0.001801801801801801801801801802,1,2,2
1096,5509,1,0,0,1,0,0
506,289,1,0.0855,0.07425742574257425742574257426,0,1,0
982,12915,1,0,0,0,1,0
2995,720,5,0.0171,0.01810838978634705575820739969,4,1,0
498,16087,1,0,0,1,0,0
18018,7179,1,0,0,1,0,0
6996,10674,4,0,0,1,3,0
762,164,4,0.1505,0.3019029054116773415019029055,1,3,0
3733,2698,9,0,0,6,3,0
1397,667,1,0,0,1,0,0
1085,4750,3,0,0,2,0,1
902,20,1,0,0,0,1,0
9007,16242,1,0,0,0,0,1
2598,1321,8,0,0,0,6,2
19854,5225,1,0,0,1,0,0
1387,630,1,0,0,0,1,0
472,2929,1,0,0,0,1,0
6195,583,2,1.0773,1.352899575671852899575671853,0,2,0
1025,1253,2,0,0,2,0,0
252,13562,6,0,0,4,2,0
20698,20,1,0,0,1,0,0
715,197,18,0.00206,0.001478337420612463057284789034,13,4,1
5648,150,3,0,0,1,2,0
506,19,3,0,0,0,1,2
2477,21218,2,0,0,2,0,0
6996,6994,3,0,0,1,0,2
3840,36,2,0,0,2,0,0
114,2425,1,0,0,1,0,0
1420,750,1,0,0,1,0,0
367,2477,2,0,0,2,0,0
6195,2331,1,0.00103,0.002151211361737677527151211362,1,0,0
1059,410,1,0,0,1,0,0
5544,697,6,0,0,3,3,0
7972,171,1,0,0,0,1,0
46,130,12,0.6139,1.194857429822512895901988080,8,1,3
6894,2944,10,0,0,2,5,3
4083,130,24,0.0114,0.009900990099009900990099009901,19,5,0
3592,13641,1,0,0,0,0,1
276,800,8,0,0,6,2,0
276,46,8,0.00798,0.01166666666666666666666666667,8,0,0
605,1091,8,0,0,4,1,3
2424,969,1,0,0,0,1,0
1085,2457,4,0,0,1,3,0
697,7087,1,0,0,0,1,0
8,16,2,0,0,2,0,0
2439,932,7,0.0143,0.03301015697137580794090489381,4,3,0
1210,410,6,0.0399,0.08139534883720930232558139535,3,2,1
281,990,1,0,0,1,0,0
1268,294,1,0,0,1,0,0
369,41,1,0,0,1,0,0
18,610,2,0.0285,0.03289473684210526315789473684,1,1,0
408,1385,4,0,0,1,1,2
820,2323,1,0,0,0,1,0
2410,5287,2,0,0,0,1,1
266,11609,2,0,0,1,0,1
1210,252,3,0,0,1,2,0
498,2967,1,0,0,1,0,0
60,78,1,0,0,1,0,0
918,25029,1,0,0,0,1,0
409,12100,1,0,0,1,0,0
1387,338,1,0,0,1,0,0
14662,2420,2,0,0,2,0,0
142,3709,6,0,0,0,5,1
1038,408,3,0,0,3,0,0
22197,506,4,0,0,4,0,0
1160,1041,2,0,0,1,1,0
200,84,1,0,0,0,1,0
892,941,3,0,0,1,0,2
383,192,3,0,0,1,1,1
2671,47,4,0,0,0,3,1
1411,1096,3,0,0,0,2,1
897,7971,2,0.00228,0.002127659574468085106382978723,1,1,0
2424,1085,4,0,0,3,1,0
7971,16795,8,0,0,1,4,3
855,1423,1,0,0,0,1,0
10690,6249,3,0,0,3,0,0
540,1321,4,0,0,0,2,2
11278,918,5,0,0,5,0,0
3392,3391,3,0.00046,0.0004292646509891750653228816723,3,0,0
39,33,12,0.38131,0.4024611295716037769190452880,7,5,0
2944,126,3,0,0,1,1,1
1218,931,2,0,0,2,0,0
3709,119,1,0,0,0,0,1
1322,5378,1,0,0,0,1,0
3341,336,9,0,0,9,0,0
642,1268,5,0.00342,0.007142857142857142857142857143,2,1,2
172,2531,1,0,0,0,1,0
4114,800,2,0,0,2,0,0
6890,2375,1,0.00114,0.002325581395348837209302325581,1,0,0
14,2444,4,0.0137,0.02002923976608187134502923977,1,0,3
520,3172,1,0,0,1,0,0
1096,2727,5,0,0,0,5,0
14766,447,34,0,0,29,1,4
8817,204,1,0,0,1,0,0
2311,377,3,0,0,0,2,1
237,621,2,0,0,1,1,0
710,1184,2,0,0,2,0,0
468,643,4,0,0,3,0,1
7090,6992,1,0,0,0,0,1
44,60,1,0,0,0,1,0
12,3512,1,0,0,1,0,0
641,1089,5,0,0,4,0,1
16,41,4,0.1197,0.2135935288755313719866478692,2,2,0
1039,1237,3,0,0,0,1,2
6195,2671,1,0,0,0,1,0
144,9554,5,0,0,5,0,0
995,58,1,0,0,0,1,0
10690,6996,3,0,0,1,2,0
1041,11,1,0.6042,0.2387387387387387387387387387,0,1,0
1322,1321,2,0,0,1,1,0
1010,1411,1,0,0,0,1,0
4061,252,3,0,0,3,0,0
1008,200,1,0.0057,0.006451612903225806451612903226,1,0,0
984,1132,2,0,0,0,1,1
1084,3601,2,0,0,2,0,0
8835,2439,2,0,0,1,1,0
128,1785,1,0,0,1,0,0
720,7378,5,0.0288,0.01871345029239766081871345029,5,0,0
202,1435,4,0,0,2,1,1
683,58,2,0,0,1,0,1
447,9074,3,0,0,2,1,0
1147,244,10,0,0,8,2,0
82,4795,3,0,0,1,2,0
4001,265,7,0,0,7,0,0
475,5026,4,0,0,3,0,1
20151,2410,1,0,0,1,0,0
1082,40,5,0.1539,0.1278906726275147327778906726,0,5,0
715,5544,4,0,0,1,3,0
358,3537,1,0,0,1,0,0
6418,3385,3,0,0,1,1,1
1283,16247,2,0,0,0,2,0
276,29251,1,0,0,1,0,0
2239,1025,2,0.00171,0.003571428571428571428571428571,2,0,0
984,337,4,0.0265,0.02147824516245568877147824516,0,2,2
873,762,1,0.1368,0.1142857142857142857142857143,0,1,0
2672,1147,1,0,0,0,0,1
126,1267,4,0,0,1,3,0
3057,475,11,0,0,5,5,1
697,2598,6,0,0,3,3,0
2296,681,4,0,0,3,1,0
3836,3508,1,0,0,1,0,0
383,750,1,0.0114,0.01063829787234042553191489362,0,1,0
2700,964,6,0.0798,0.06930693069306930693069306931,1,3,2
10838,1159,2,0,0,2,0,0
105,86,4,0.0137,0.005413308044886992255413308045,2,2,0
252,130,13,0.15566,0.2662558711518319841453256386,4,5,4
17444,170,10,0,0,8,2,0
124,512,2,0.00718,0.01499582289055973266499582289,1,1,0
2855,367,1,0,0,0,1,0
27525,862,4,0,0,4,0,0
156,2696,4,0.01425,0.02266443234185169669040636783,2,2,0
1245,1080,1,0,0,0,0,1
4294,2923,1,0,0,0,1,0
3456,762,7,0,0,7,0,0
2444,653,1,0,0,0,1,0
4602,2441,1,0,0,1,0,0
839,5,5,0,0,3,1,1
2455,358,1,0,0,1,0,0
164,762,1,0,0,1,0,0
3551,307,2,0,0,0,2,0
14171,5773,1,0,0,1,0,0
120,664,2,0.00285,0.005434782608695652173913043478,1,1,0
677,873,4,0,0,4,0,0
33,3631,1,0,0,0,0,1
749,36745,2,0.00399,0.004282954057535422928295405754,2,0,0
53,683,4,0,0,4,0,0
14171,1147,1,0,0,0,1,0
339,1812,1,0,0,1,0,0
1123,641,5,0.01186,0.01030050373458398471426089977,5,0,0
204,2282,3,0.0171,0.03418632546981207516993202719,3,0,0
4011,2441,1,0,0,1,0,0
595,289,2,0,0,1,0,1
18950,130,3,0,0,3,0,0
132,9100,1,0,0,0,0,1
820,19771,3,0,0,1,2,0
2331,5,9,0,0,8,1,0
2067,595,1,0,0,1,0,0
6087,6808,1,0,0,0,0,1
358,1020,7,0.02241,0.04377083084894697091923464532,1,2,4
379,6195,1,0,0,0,1,0
37760,6992,1,0,0,1,0,0
4083,416,5,0,0,4,1,0
24,29,1,0,0,1,0,0
2740,6249,3,0,0,3,0,0
2125,383,2,0.0627,0.1195652173913043478260869565,2,0,0
1408,2921,3,0,0,2,1,0
1184,2180,2,0,0,1,0,1
984,237,1,0,0,1,0,0
4,41,5,0.03422,0.05897016044384465437097016044,3,2,0
1321,5546,5,0,0,2,2,1
192,204,2,0,0,1,1,0
2750,36,3,0.0177,0.03696741854636591478696741855,3,0,0
1506,126,8,0.00342,0.007142857142857142857142857143,2,3,3
1083,232,12,0.0114,0.007407407407407407407407407407,7,5,0
506,416,3,0.1995,0.1851700777634654835170077763,1,0,2
39,479,1,0,0,0,0,1
715,941,6,0,0,3,0,3
169,861,1,0,0,0,1,0
16795,2698,2,0.114,0.09523809523809523809523809524,0,1,1
1045,543,2,0,0,2,0,0
8397,449,1,0,0,0,1,0
162,4550,1,0,0,1,0,0
1423,172,1,0,0,0,0,1
2457,2990,2,0,0,0,2,0
715,1322,6,0,0,3,2,1
48,16,5,0.0143,0.02917176662586699306405548756,1,3,1
358,631,4,0.1596,0.3733333333333333333333333333,3,0,1
985,1096,2,0,0,2,0,0
2374,232,8,0.01824,0.03630837247858524454269135120,4,3,1
321,331,1,0,0,1,0,0
3172,3057,3,0,0,3,0,0
14107,2566,1,0,0,0,0,1
2503,3336,4,0,0,2,2,0
660,294,1,0,0,0,1,0
5544,7087,2,0,0,0,2,0
339,9007,12,0,0,1,9,2
449,3205,6,0.00285,0.003059252898239587805925289824,0,4,2
6890,126,8,0,0,4,4,0
800,6195,8,0.232,0.2573721537887271369914147070,4,2,2
3691,9687,2,0,0,0,1,1
46710,2672,1,0,0,0,1,0
1506,5724,1,0,0,1,0,0
235,234,8,0,0,4,1,3
27525,6195,3,0,0,1,2,0
128,4785,1,0.00798,0.006930693069306930693069306931,0,1,0
2462,418,1,0.0741,0.1481407437025189924030387845,1,0,0
1429,964,1,0,0,0,1,0
479,1278,3,0,0,3,0,0
9710,128,1,0,0,0,0,1
1020,237,1,0,0,0,1,0
276,2251,2,0,0,1,1,0
5,430,5,0.1744,0.3597457536129184650733320449,1,1,3
3271,2423,2,0,0,2,0,0
420,72,1,0.00171,0.0025,1,0,0
750,415,2,0.0912,0.2105263157894736842105263158,1,1,0
408,410,16,0,0,14,2,0
738,415,5,0.0171,0.01485148514851485148514851485,3,2,0
8671,130,1,0,0,1,0,0
4750,12423,1,0,0,1,0,0
845,36,5,0,0,0,2,3
503,7443,2,0,0,1,1,0
751,2783,1,0,0,1,0,0
59,1085,1,0,0,1,0,0
2157,935,2,0,0,2,0,0
294,60,1,0.0171,0.01835551738943752683555173894,1,0,0
3008,289,7,0.155,0.1446435237028742067935796939,4,3,0
2457,2423,5,0,0,0,3,2
235,132,6,0,0,2,3,1
468,1283,2,0,0,0,2,0
607,800,5,0,0,4,0,1
80,990,1,0,0,1,0,0
409,623,4,0,0,0,2,2
449,1511,17,0,0,13,4,0
4814,128,1,0.00114,0.002279088364654138344662135146,1,0,0
2227,2783,4,0,0,2,2,0
82,234,1,0.0296,0.06832871652816251154201292705,0,1,0
234,306,6,0.02508,0.02337979459709714976029502850,3,2,1
1436,2457,7,0.00137,0.003121439963545226703121439964,4,2,1
1132,337,3,0.0394,0.07000075947444368497000075948,0,3,0
19164,4083,3,0,0,3,0,0
1435,306,6,0,0,6,0,0
16795,472,2,0.0114,0.01315789473684210526315789474,1,0,1
3593,2783,4,0.00456,0.009116353458616553378648540584,2,1,1
40,12,1,0,0,1,0,0
2251,1429,1,0,0,0,1,0
15,23,1,0,0,1,0,0
6930,605,1,0,0,1,0,0
750,1025,1,0,0,1,0,0
1082,3205,1,0,0,0,1,0
458,506,6,0.7558,1.101178854802738220430002983,5,1,0
3719,3385,1,0,0,0,0,1
2227,12517,1,0,0,1,0,0
449,20,7,0.0257,0.01692416752343797679910238534,0,6,1
39,533,1,0.0342,0.07142857142857142857142857143,0,1,0
429,2079,2,0,0,0,1,1
989,192,1,0,0,0,0,1
820,39722,2,0,0,2,0,0
11596,3368,2,0,0,0,1,1
447,2566,10,0,0,9,1,0
5543,839,2,0,0,1,1,0
23634,6996,3,0,0,1,2,0
1158,993,1,0,0,0,1,0
1269,202,5,0.0165,0.01904432132963988919667590028,3,0,2
126,15020,1,0,0,1,0,0
750,2580,1,0,0,0,1,0
2662,503,5,0.00068,0.001420217209690893901420217210,3,2,0
410,252,4,0.03557,0.07182172286211453898112404844,1,3,0
485,14768,1,0,0,1,0,0
605,169,6,0,0,4,1,1
935,170,1,0,0,1,0,0
1423,595,2,0,0,1,1,0
862,12,7,0.1388,0.3054796081111870585554796081,3,3,1
479,697,4,0,0,4,0,0
940,209,1,0,0,0,1,0
3508,506,5,0,0,3,2,0
6,868,3,0.00502,0.01174269005847953216374269006,2,1,0
553,2079,3,0,0,0,1,2
2944,1085,1,0,0,0,0,1
2454,985,5,0,0,5,0,0
12381,449,71,0,0,61,9,1
11126,3691,5,0,0,1,3,1
1418,1050,2,0,0,0,0,2
21957,3999,6,0,0,1,2,3
703,543,3,0,0,0,3,0
2420,6418,2,0,0,2,0,0
3631,79,1,0.0114,0.02279088364654138344662135146,0,1,0
498,3631,1,0,0,1,0,0
235,20,1,0,0,1,0,0
5544,804,5,0,0,2,3,0
607,1429,2,0,0,1,1,0
4718,130,1,0,0,1,0,0
2669,47,3,0,0,3,0,0
3684,148,3,0,0,3,0,0
10690,2742,1,0,0,1,0,0
3054,873,1,0,0,1,0,0
430,1047,2,0,0,2,0,0
3,121,1,0.0171,0.006756756756756756756756756757,0,1,0
750,1108,2,0,0,2,0,0
410,114,2,0.1049,0.2139942880456956344349245206,1,1,0
130,4326,3,0,0,2,1,0
660,5268,1,0,0,0,1,0
7971,418,1,0,0,1,0,0
16247,3593,1,0,0,0,1,0
120,3266,1,0,0,0,0,1
336,648,1,0,0,0,1,0
252,190,1,0,0,1,0,0
19058,941,5,0,0,5,0,0
1147,1423,2,0,0,1,1,0
6890,19789,1,0,0,0,0,1
144,825,1,0.00114,0.002325581395348837209302325581,1,0,0
714,134,4,0,0,0,3,1
5546,5544,5,0,0,2,1,2
6418,33438,1,0,0,1,0,0
3709,3368,3,0.00228,0.004761904761904761904761904762,1,1,1
18075,16795,1,0.0342,0.07142857142857142857142857143,1,0,0
336,6910,1,0,0,1,0,0
500,1304,2,0,0,2,0,0
6491,7975,2,0,0,2,0,0
2425,26740,2,0,0,0,0,2
11116,697,3,0,0,3,0,0
679,58,1,0,0,0,1,0
419,11194,32,0,0,24,5,3
1158,415,5,0.0513,0.1184210526315789473684210526,3,2,0
36,2381,3,0,0,2,1,0
169,4011,5,0,0,5,0,0
10301,2783,5,0.00399,0.003723404255319148936170212766,4,1,0
19086,2598,1,0,0,1,0,0
730,121,2,0.0285,0.06578947368421052631578947368,1,1,0
20698,126,1,0,0,1,0,0
164,873,3,0.06684,0.1084259409488150717036963476,1,2,0
1049,410,1,0.0342,0.02857142857142857142857142857,1,0,0
339,3592,15,0,0,3,9,3
126,845,4,0,0,1,2,1
127,4,1,0,0,1,0,0
6930,16,1,0.0893,0.03528528528528528528528528529,1,0,0
15832,354,1,0,0,1,0,0
32130,506,1,0,0,1,0,0
3349,2457,5,0,0,1,3,1
1106,252,1,0,0,1,0,0
4603,37288,1,0,0,1,0,0
720,2425,5,0,0,4,1,0
234,58,2,0.0194,0.04478301015697137580794090489,1,0,1
327,314,7,0,0,4,2,1
86,60,3,0.0467,0.04643565541534147258985670805,1,1,1
294,1436,4,0,0,3,1,0
204,317,2,0,0,2,0,0
839,46,6,0.1254,0.1419354838709677419354838709,3,1,2
7185,9083,3,0,0,2,1,0
405,543,2,0.00257,0.005855547960811118705855547961,2,0,0
18945,6418,1,0,0,0,1,0
9636,336,1,0.0129,0.01384714469729497638471446973,0,1,0
1047,506,6,0,0,6,0,0
747,941,1,0,0,1,0,0
25,5223,1,0,0,0,1,0
162,855,1,0,0,0,1,0
28596,715,3,0,0,3,0,0
6377,7975,2,0,0,2,0,0
902,383,1,0.0137,0.02054281001649422702054281002,1,0,0
1041,6297,2,0.1106,0.09790024355179078938128975271,0,0,2
6418,4602,2,0,0,1,0,1
2410,3277,1,0,0,0,0,1
982,1390,1,0.0513,0.04787234042553191489361702128,0,1,0
31,681,1,0.057,0.06451612903225806451612903226,0,1,0
2944,5595,2,0,0,0,2,0
4326,130,31,0,0,23,7,1
167,293,1,0,0,0,1,0
85,409,1,0,0,1,0,0
2832,524,32,0,0,31,1,0
13,141,2,0.0228,0.04761904761904761904761904762,0,0,2
2696,2503,1,0,0,1,0,0
306,6441,1,0,0,0,1,0
1104,19176,1,0,0,1,0,0
7614,3592,1,0,0,1,0,0
6266,398,1,0,0,1,0,0
13718,5225,4,0,0,3,1,0
44,16,3,0.1106,0.1187204808930871618720480893,0,3,0
1162,10004,2,0,0,1,0,1
2455,873,1,0,0,1,0,0
6574,8970,4,0.0125,0.008122157244964262508122157245,0,4,0
765,2566,1,0,0,1,0,0
33,506,1,0,0,1,0,0
9007,19684,1,0,0,0,1,0
1020,148,8,0.4059,0.5857509310138284851167999167,3,3,2
29962,3060,1,0,0,1,0,0
6380,697,2,0,0,0,2,0
16198,169,1,0,0,0,0,1
16704,11127,3,0,0,2,0,1
833,868,3,0.00057,0.0008547008547008547008547008547,2,0,1
11116,1321,6,0,0,5,0,1
429,413,1,0,0,0,0,1
10483,820,90,0,0,79,11,0
1433,936,1,0,0,0,1,0
19789,126,3,0,0,1,2,0
990,631,3,0,0,3,0,0
306,17300,1,0.0171,0.01595744680851063829787234043,1,0,0
