source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
4294,1085,1,0,0,1,0,0,0,0,0,0,0,0
3182,1096,1,0,0,0,0,1,0,0,0,0,0,0
969,5,1,0,0,1,0,0,0,0,0,0,0,0
1162,1080,2,0,0,2,0,0,0,0,0,0,0,0
157,699,1,0,0,0,0,1,0,0,0,0,0,0
826,940,1,0,0,1,0,0,0,0,0,0,0,0
10483,10625,1,0,0,0,1,0,0,0,0,0,0,0
4128,2714,1,0,0,0,1,0,0,0,0,0,0,0
845,27603,1,0,0,0,0,1,0,0,0,0,0,0
5546,37690,1,0,0,1,0,0,0,0,0,0,0,0
1421,1175,3,0,0,1,2,0,0,0,0,0,0,0
6912,4750,1,0,0,1,0,0,0,0,0,0,0,0
506,6692,3,0,0,2,0,1,0,0,0,0,0,0
11411,6993,3,0,0,1,1,1,0,0,0,0,0,0
653,170,1,0,0,0,1,0,0,0,0,0,0,0
2454,148,4,0,0,3,1,0,0,0,0,0,0,0
3999,24245,1,0,0,0,1,0,0,0,0,0,0,0
1387,408,2,0,0,0,0,2,0,0,0,0,0,0
831,868,2,0,0,2,0,0,0,0,0,0,0,0
5358,1050,1,0,0,1,0,0,0,0,0,0,0,0
16,114,1,0,0,0,1,0,0,0,0,0,0,0
2439,3345,1,0,0,0,1,0,0,0,0,0,0,0
1045,11,2,0,0,2,0,0,0,0,0,0,0,0
1463,4,2,0.00114,0.002380952,2,0,0,0.00114,0,0,0.002380952,0,0
932,3729,1,0,0,0,0,1,0,0,0,0,0,0
4603,553,5,0,0,4,1,0,0,0,0,0,0,0
2969,1290,2,0,0,2,0,0,0,0,0,0,0,0
148,609,1,0,0,0,0,1,0,0,0,0,0,0
3508,6025,2,0,0,2,0,0,0,0,0,0,0,0
498,58,2,0.0057,0.010869565,1,1,0,0,0.0057,0,0,0.010869565,0
1429,1047,1,0,0,1,0,0,0,0,0,0,0,0
749,1388,1,0,0,1,0,0,0,0,0,0,0,0
995,1164,1,0,0,0,0,1,0,0,0,0,0,0
316,1562,1,0,0,0,0,1,0,0,0,0,0,0
5,714,3,0,0,1,0,2,0,0,0,0,0,0
294,15064,1,0,0,1,0,0,0,0,0,0,0,0
232,985,1,0.1197,0.276315789,1,0,0,0.1197,0,0,0.276315789,0,0
1749,4603,1,0,0,1,0,0,0,0,0,0,0,0
2227,10501,1,0,0,0,1,0,0,0,0,0,0,0
2944,697,1,0,0,0,1,0,0,0,0,0,0,0
1031,355,1,0,0,1,0,0,0,0,0,0,0,0
6890,20760,1,0,0,1,0,0,0,0,0,0,0,0
30,1236,1,0,0,0,0,1,0,0,0,0,0,0
44,148,2,0.122,0.281625115,1,0,1,0.0901,0,0.0319,0.207987073,0,0.073638042
1159,7882,2,0,0,2,0,0,0,0,0,0,0,0
3898,28643,3,0,0,1,1,1,0,0,0,0,0,0
281,601,1,0,0,1,0,0,0,0,0,0,0,0
28095,2782,1,0,0,0,1,0,0,0,0,0,0,0
265,124,1,0.0299,0.068124858,0,1,0,0,0.0299,0,0,0.068124858,0
1110,164,4,0.0214,0.05005848,4,0,0,0.0214,0,0,0.05005848,0,0
23611,8963,2,0,0,1,1,0,0,0,0,0,0,0
130,209,1,0,0,0,1,0,0,0,0,0,0,0
2425,1301,6,0,0,1,4,1,0,0,0,0,0,0
1511,740,1,0,0,0,1,0,0,0,0,0,0,0
4040,420,1,0,0,1,0,0,0,0,0,0,0,0
1035,281,2,0,0,1,1,0,0,0,0,0,0,0
15,25,2,0.00194,0.004478301,2,0,0,0.00194,0,0,0.004478301,0,0
790,683,1,0,0,1,0,0,0,0,0,0,0,0
209,964,1,0.171,0.067567568,1,0,0,0.171,0,0,0.067567568,0,0
23611,540,1,0.00171,0.000675676,1,0,0,0.00171,0,0,0.000675676,0,0
839,589,2,0.02285,0.010283592,2,0,0,0.02285,0,0,0.010283592,0,0
3993,6676,2,0.00051,0.000764732,2,0,0,0.00051,0,0,0.000764732,0,0
3524,162,1,0,0,1,0,0,0,0,0,0,0,0
29,681,2,0,0,2,0,0,0,0,0,0,0,0
1041,595,3,0,0,1,1,1,0,0,0,0,0,0
1434,1268,1,0,0,1,0,0,0,0,0,0,0,0
79,141,2,0.05415,0.111144669,0,1,1,0,0.00285,0.0513,0,0.006493506,0.104651163
252,10155,1,0,0,1,0,0,0,0,0,0,0,0
1519,347,1,0,0,0,0,1,0,0,0,0,0,0
1304,543,2,0.0228,0.019047619,1,1,0,0.0228,0,0,0.019047619,0,0
3148,354,1,0,0,1,0,0,0,0,0,0,0,0
327,485,1,0,0,1,0,0,0,0,0,0,0,0
2553,4603,1,0,0,1,0,0,0,0,0,0,0,0
8838,829,1,0,0,0,1,0,0,0,0,0,0,0
28199,1436,1,0,0,1,0,0,0,0,0,0,0,0
2995,2425,3,0,0,1,1,1,0,0,0,0,0,0
566,14,2,0,0,0,2,0,0,0,0,0,0,0
15,31,3,0.1516,0.177754749,2,1,0,0.1516,0,0,0.177754749,0,0
450,786,1,0,0,0,1,0,0,0,0,0,0,0
130,4103,1,0,0,1,0,0,0,0,0,0,0,0
14,40058,1,0,0,1,0,0,0,0,0,0,0,0
57,2944,1,0,0,1,0,0,0,0,0,0,0,0
2239,1386,2,0,0,1,1,0,0,0,0,0,0,0
6992,29109,3,0,0,3,0,0,0,0,0,0,0,0
897,2855,1,0,0,0,1,0,0,0,0,0,0,0
1270,317,1,0.0057,0.006451613,0,0,1,0,0,0.0057,0,0,0.006451613
5545,94,1,0,0,0,1,0,0,0,0,0,0,0
234,18,1,0,0,0,0,1,0,0,0,0,0,0
969,45457,1,0,0,0,1,0,0,0,0,0,0,0
1211,762,1,0,0,1,0,0,0,0,0,0,0,0
332,4254,1,0,0,1,0,0,0,0,0,0,0,0
2462,631,3,0.1528,0.233918129,3,0,0,0.1528,0,0,0.233918129,0,0
10468,2227,2,0,0,1,1,0,0,0,0,0,0,0
2727,968,2,0,0,1,1,0,0,0,0,0,0,0
3706,35443,2,0,0,0,0,2,0,0,0,0,0,0
46,4083,6,0,0,6,0,0,0,0,0,0,0,0
932,29,2,0.3181,0.341955463,1,1,0,0.114,0.2041,0,0.106382979,0.235572484,0
61644,441,1,0,0,0,1,0,0,0,0,0,0,0
6414,8963,4,0,0,4,0,0,0,0,0,0,0,0
60,1,1,0,0,1,0,0,0,0,0,0,0,0
130,398,6,0.7844,1.126850178,1,3,2,0,0.7844,0,0,1.126850178,0
42,18,3,0.04218,0.057894737,0,2,1,0,0.0342,0.00798,0,0.039473684,0.018421053
1132,2282,1,0.0376,0.043397969,0,1,0,0,0.0376,0,0,0.043397969,0
2457,8189,1,0,0,1,0,0,0,0,0,0,0,0
124,1237,1,0,0,0,1,0,0,0,0,0,0,0
6767,15,1,0.057,0.119047619,1,0,0,0.057,0,0,0.119047619,0,0
8024,2407,1,0,0,0,1,0,0,0,0,0,0,0
3060,4007,3,0,0,3,0,0,0,0,0,0,0,0
6491,5546,3,0,0,2,0,1,0,0,0,0,0,0
2431,2639,3,0,0,0,3,0,0,0,0,0,0,0
12109,2566,1,0,0,0,1,0,0,0,0,0,0,0
512,368,1,0.0912,0.105263158,0,1,0,0,0.0912,0,0,0.105263158,0
31501,4750,1,0,0,1,0,0,0,0,0,0,0,0
3216,114,2,0,0,2,0,0,0,0,0,0,0,0
21942,4603,1,0,0,1,0,0,0,0,0,0,0,0
5111,28170,1,0,0,1,0,0,0,0,0,0,0,0
418,368,4,0.171,0.159574468,4,0,0,0.171,0,0,0.159574468,0,0
631,11282,1,0,0,1,0,0,0,0,0,0,0,0
3234,417,1,0.0114,0.023255814,1,0,0,0.0114,0,0,0.023255814,0,0
11,399,3,0,0,3,0,0,0,0,0,0,0,0
5220,5219,4,0,0,1,1,2,0,0,0,0,0,0
724,202,3,0.01482,0.033766234,3,0,0,0.01482,0,0,0.033766234,0,0
11755,450,1,0,0,1,0,0,0,0,0,0,0,0
164,1028,1,0,0,1,0,0,0,0,0,0,0,0
210,383,1,0.0114,0.026315789,1,0,0,0.0114,0,0,0.026315789,0,0
709,458,1,0,0,1,0,0,0,0,0,0,0,0
3709,368,6,0.0969,0.156140351,1,5,0,0.0114,0.0855,0,0.00952381,0.146616541,0
398,197,1,0,0,0,0,1,0,0,0,0,0,0
416,5225,1,0,0,1,0,0,0,0,0,0,0,0
3060,2784,2,0,0,0,2,0,0,0,0,0,0,0
1082,1420,1,0.0228,0.009009009,1,0,0,0.0228,0,0,0.009009009,0,0
419,6321,1,0,0,1,0,0,0,0,0,0,0,0
32036,4482,1,0,0,1,0,0,0,0,0,0,0,0
2457,8590,1,0,0,0,1,0,0,0,0,0,0,0
16795,1533,1,0,0,0,1,0,0,0,0,0,0,0
1071,660,1,0,0,1,0,0,0,0,0,0,0,0
985,1072,5,0,0,5,0,0,0,0,0,0,0,0
1283,383,2,0,0,2,0,0,0,0,0,0,0,0
2573,524,1,0,0,1,0,0,0,0,0,0,0,0
1158,1162,1,0,0,1,0,0,0,0,0,0,0,0
5219,3392,3,0,0,1,2,0,0,0,0,0,0,0
29779,2362,1,0,0,0,0,1,0,0,0,0,0,0
5546,50747,1,0,0,0,0,1,0,0,0,0,0,0
124,989,1,0,0,1,0,0,0,0,0,0,0,0
1082,1041,6,0.8561,1.408359823,3,3,0,0.2998,0.5563,0,0.449229971,0.959129852,0
762,317,1,0,0,1,0,0,0,0,0,0,0,0
23826,206,4,0.00912,0.005925926,1,3,0,0,0.00912,0,0,0.005925926,0
506,4271,3,0,0,3,0,0,0,0,0,0,0,0
105,80,2,0.01083,0.022885057,2,0,0,0.01083,0,0,0.022885057,0,0
28559,162,2,0,0,2,0,0,0,0,0,0,0,0
1465,1075,2,0.0144,0.009356725,0,2,0,0,0.0144,0,0,0.009356725,0
3911,40,2,0,0,2,0,0,0,0,0,0,0,0
5225,24325,5,0,0,5,0,0,0,0,0,0,0,0
379,1027,3,0,0,3,0,0,0,0,0,0,0,0
289,1252,4,0,0,4,0,0,0,0,0,0,0,0
2,79,4,0,0,3,0,1,0,0,0,0,0,0
4718,1005,2,0,0,2,0,0,0,0,0,0,0,0
750,1118,1,0,0,0,1,0,0,0,0,0,0,0
1267,12374,5,0,0,5,0,0,0,0,0,0,0,0
48,683,1,0,0,1,0,0,0,0,0,0,0,0
458,8304,2,0,0,2,0,0,0,0,0,0,0,0
40,1147,8,0,0,5,1,2,0,0,0,0,0,0
200,129,1,0.00171,0.001111111,0,1,0,0,0.00171,0,0,0.001111111,0
6423,2477,1,0,0,0,1,0,0,0,0,0,0,0
6418,37276,1,0,0,1,0,0,0,0,0,0,0,0
23777,2662,1,0,0,0,1,0,0,0,0,0,0,0
234,1005,1,0,0,1,0,0,0,0,0,0,0,0
3368,1326,1,0,0,0,1,0,0,0,0,0,0,0
3679,5,1,0,0,1,0,0,0,0,0,0,0,0
2703,1186,1,0,0,0,1,0,0,0,0,0,0,0
4554,46,4,0,0,4,0,0,0,0,0,0,0,0
2282,347,1,0,0,0,1,0,0,0,0,0,0,0
2478,498,2,0,0,1,1,0,0,0,0,0,0,0
331,12321,2,0,0,1,1,0,0,0,0,0,0,0
368,897,6,0,0,1,3,2,0,0,0,0,0,0
28095,59524,1,0,0,0,1,0,0,0,0,0,0,0
31255,862,1,0,0,1,0,0,0,0,0,0,0,0
385,499,2,0,0,2,0,0,0,0,0,0,0,0
1301,2698,1,0,0,0,1,0,0,0,0,0,0,0
2671,3385,5,0.0008,0.001631987,3,1,1,0.0008,0,0,0.001631987,0,0
377,19001,1,0,0,1,0,0,0,0,0,0,0,0
2703,15122,1,0,0,1,0,0,0,0,0,0,0,0
1433,1081,2,0,0,2,0,0,0,0,0,0,0,0
449,36,4,0.0365,0.034061217,0,4,0,0,0.0365,0,0,0.034061217,0
152,24921,1,0,0,0,0,1,0,0,0,0,0,0
1321,797,4,0,0,2,2,0,0,0,0,0,0,0
15136,3325,1,0,0,1,0,0,0,0,0,0,0,0
5220,2671,2,0,0,2,0,0,0,0,0,0,0,0
751,2783,1,0,0,1,0,0,0,0,0,0,0,0
4255,1408,1,0,0,1,0,0,0,0,0,0,0,0
417,7124,1,0,0,1,0,0,0,0,0,0,0,0
135,892,1,0,0,1,0,0,0,0,0,0,0,0
543,1089,1,0,0,1,0,0,0,0,0,0,0,0
4795,15,3,0.0114,0.00952381,2,0,1,0.0057,0,0.0057,0.004761905,0,0.004761905
2227,10719,3,0,0,1,1,1,0,0,0,0,0,0
1388,458,3,0,0,2,1,0,0,0,0,0,0,0
1386,380,4,0,0,2,2,0,0,0,0,0,0,0
873,631,6,0,0,4,1,1,0,0,0,0,0,0
5225,6163,4,0,0,2,1,1,0,0,0,0,0,0
1091,2990,1,0,0,0,0,1,0,0,0,0,0,0
1184,403,2,0,0,1,1,0,0,0,0,0,0,0
237,897,7,0.3734,0.621993389,3,4,0,0.3734,0,0,0.621993389,0,0
265,8,1,0,0,0,0,1,0,0,0,0,0,0
157,6953,1,0,0,0,1,0,0,0,0,0,0,0
3,1465,1,0,0,1,0,0,0,0,0,0,0,0
419,2282,3,0,0,2,1,0,0,0,0,0,0,0
995,22381,2,0,0,0,1,1,0,0,0,0,0,0
169,3999,6,0,0,5,0,1,0,0,0,0,0,0
10920,2740,1,0,0,0,1,0,0,0,0,0,0,0
4521,825,1,0,0,1,0,0,0,0,0,0,0,0
1050,1411,1,0,0,0,1,0,0,0,0,0,0,0
455,683,1,0.00228,0.00212766,0,1,0,0,0.00228,0,0,0.00212766,0
935,10131,1,0,0,0,1,0,0,0,0,0,0,0
416,800,5,0,0,1,2,2,0,0,0,0,0,0
4561,2696,1,0,0,0,1,0,0,0,0,0,0,0
1291,1518,1,0,0,0,0,1,0,0,0,0,0,0
1840,232,1,0.00063,0.000713073,1,0,0,0.00063,0,0,0.000713073,0,0
18122,715,1,0,0,1,0,0,0,0,0,0,0,0
16247,8963,1,0,0,1,0,0,0,0,0,0,0,0
135,4329,1,0,0,1,0,0,0,0,0,0,0,0
3772,15803,1,0,0,0,1,0,0,0,0,0,0,0
338,2323,1,0,0,0,1,0,0,0,0,0,0,0
6418,2672,3,0,0,0,2,1,0,0,0,0,0,0
10690,22477,1,0,0,1,0,0,0,0,0,0,0,0
430,24245,1,0,0,1,0,0,0,0,0,0,0,0
9265,306,2,0.00958,0.006224821,2,0,0,0.00958,0,0,0.006224821,0,0
273,1175,4,0,0,3,1,0,0,0,0,0,0,0
41,3057,1,0,0,0,1,0,0,0,0,0,0,0
3690,2374,1,0,0,0,1,0,0,0,0,0,0,0
687,62,1,0,0,0,1,0,0,0,0,0,0,0
4541,416,1,0.0148,0.030191758,0,1,0,0,0.0148,0,0,0.030191758,0
749,2239,2,0,0,2,0,0,0,0,0,0,0,0
15100,13,1,0.0285,0.018518519,1,0,0,0.0285,0,0,0.018518519,0,0
6195,4031,5,0,0,5,0,0,0,0,0,0,0,0
164,1034,2,0,0,2,0,0,0,0,0,0,0,0
337,543,3,0.0912,0.19047619,0,1,2,0,0.0912,0,0,0.19047619,0
22717,10484,1,0,0,0,1,0,0,0,0,0,0,0
979,1465,4,0,0,2,2,0,0,0,0,0,0,0
81,2323,1,0,0,0,1,0,0,0,0,0,0,0
589,45457,1,0,0,0,1,0,0,0,0,0,0,0
142,2441,1,0,0,0,0,1,0,0,0,0,0,0
14837,918,1,0,0,1,0,0,0,0,0,0,0,0
47,41166,1,0,0,1,0,0,0,0,0,0,0,0
520,164,5,0,0,5,0,0,0,0,0,0,0,0
31,762,1,0.049,0.0999592,1,0,0,0.049,0,0,0.0999592,0,0
35,169,1,0,0,0,1,0,0,0,0,0,0,0
583,244,5,0.1083,0.240162445,2,2,1,0.0741,0.0342,0,0.162240367,0.077922078,0
995,3057,4,0.02567,0.045756057,4,0,0,0.02567,0,0,0.045756057,0,0
128,1301,1,0,0,0,1,0,0,0,0,0,0,0
6894,20958,2,0,0,2,0,0,0,0,0,0,0,0
6195,4085,1,0,0,1,0,0,0,0,0,0,0,0
120,12511,3,0,0,2,0,1,0,0,0,0,0,0
720,631,4,0.8379,1.805148455,1,3,0,0.0342,0.8037,0,0.02970297,1.775445485,0
371,142,2,0,0,1,1,0,0,0,0,0,0,0
1085,6156,1,0,0,1,0,0,0,0,0,0,0,0
986,641,1,0,0,1,0,0,0,0,0,0,0,0
3719,4057,5,0.00285,0.005813953,1,3,1,0.00285,0,0,0.005813953,0,0
2861,3085,3,0,0,3,0,0,0,0,0,0,0,0
37772,5219,2,0,0,2,0,0,0,0,0,0,0,0
681,330,1,0,0,0,1,0,0,0,0,0,0,0
18,1293,1,0,0,0,1,0,0,0,0,0,0,0
603,2262,1,0,0,0,1,0,0,0,0,0,0,0
12438,1124,2,0,0,2,0,0,0,0,0,0,0,0
2477,21218,2,0,0,2,0,0,0,0,0,0,0,0
583,618,6,0.0205,0.042815372,1,2,3,0,0.0205,0,0,0.042815372,0
2231,1025,1,0.00299,0.006244779,1,0,0,0.00299,0,0,0.006244779,0,0
12,4171,3,0.00296,0.006182122,3,0,0,0.00296,0,0,0.006182122,0,0
410,2331,2,0.00456,0.009302326,2,0,0,0.00456,0,0,0.009302326,0,0
800,4718,7,0,0,6,1,0,0,0,0,0,0,0
9,2984,3,0,0,3,0,0,0,0,0,0,0,0
11,3302,1,0,0,1,0,0,0,0,0,0,0,0
2867,26007,1,0,0,0,0,1,0,0,0,0,0,0
4255,430,3,0.0684,0.157894737,3,0,0,0.0684,0,0,0.157894737,0,0
2394,23611,1,0,0,1,0,0,0,0,0,0,0,0
1075,2990,9,0,0,2,5,2,0,0,0,0,0,0
479,1278,3,0,0,3,0,0,0,0,0,0,0,0
687,306,3,0.0365,0.057480326,1,2,0,0.0137,0.0228,0,0.011898558,0.045581767,0
331,2296,7,0,0,5,2,0,0,0,0,0,0,0
8702,2079,1,0,0,1,0,0,0,0,0,0,0,0
2352,610,1,0,0,1,0,0,0,0,0,0,0,0
4482,3886,3,0,0,2,1,0,0,0,0,0,0,0
826,648,1,0,0,0,1,0,0,0,0,0,0,0
1268,133,2,0,0,0,2,0,0,0,0,0,0,0
29,1074,3,0,0,2,1,0,0,0,0,0,0,0
2995,2420,7,0,0,0,7,0,0,0,0,0,0,0
276,697,1,0,0,0,1,0,0,0,0,0,0,0
244,22,2,0,0,0,2,0,0,0,0,0,0,0
53,29228,2,0,0,2,0,0,0,0,0,0,0,0
2457,180,1,0.0148,0.029588165,0,1,0,0,0.0148,0,0,0.029588165,0
2727,475,8,0,0,5,3,0,0,0,0,0,0,0
6195,221,1,0,0,1,0,0,0,0,0,0,0,0
2477,7478,1,0,0,1,0,0,0,0,0,0,0,0
46,1387,2,0,0,1,1,0,0,0,0,0,0,0
762,8780,1,0,0,1,0,0,0,0,0,0,0,0
30929,1420,1,0,0,1,0,0,0,0,0,0,0,0
3725,964,2,0.0456,0.018018018,1,1,0,0.0456,0,0,0.018018018,0,0
4,1019,1,0,0,1,0,0,0,0,0,0,0,0
405,31,4,0.79,1.154657477,3,1,0,0.5301,0.2599,0,0.611842105,0.542815372,0
800,4172,2,0,0,2,0,0,0,0,0,0,0,0
5546,4531,1,0,0,0,1,0,0,0,0,0,0,0
4750,26740,1,0,0,0,1,0,0,0,0,0,0,0
180,44,1,0.00228,0.005263158,0,1,0,0,0.00228,0,0,0.005263158,0
1085,8065,2,0,0,2,0,0,0,0,0,0,0,0
4294,1087,3,0,0,0,3,0,0,0,0,0,0,0
2424,2423,3,0,0,1,2,0,0,0,0,0,0,0
609,3709,1,0,0,0,1,0,0,0,0,0,0,0
276,417,1,0,0,0,0,1,0,0,0,0,0,0
290,31,2,0.2793,0.594480519,1,1,0,0.228,0.0513,0,0.519480519,0.075,0
616,982,1,0,0,1,0,0,0,0,0,0,0,0
3345,1075,6,0.0008,0.001631987,4,1,1,0.0008,0,0,0.001631987,0,0
3060,2759,1,0,0,0,1,0,0,0,0,0,0,0
3772,2977,1,0,0,0,1,0,0,0,0,0,0,0
1162,855,2,0,0,0,2,0,0,0,0,0,0,0
1134,170,1,0,0,1,0,0,0,0,0,0,0,0
625,3709,1,0,0,0,1,0,0,0,0,0,0,0
713,5268,1,0.00513,0.011688312,1,0,0,0.00513,0,0,0.011688312,0,0
410,1785,1,0,0,1,0,0,0,0,0,0,0,0
703,621,1,0,0,1,0,0,0,0,0,0,0,0
48325,2282,1,0,0,1,0,0,0,0,0,0,0,0
714,368,2,0.0342,0.031914894,1,1,0,0.0342,0,0,0.031914894,0,0
4128,2410,2,0,0,2,0,0,0,0,0,0,0,0
15952,4750,3,0,0,3,0,0,0,0,0,0,0,0
7077,993,1,0,0,0,1,0,0,0,0,0,0,0
630,237,2,0,0,0,2,0,0,0,0,0,0,0
1023,6195,1,0.0456,0.03960396,0,1,0,0,0.0456,0,0,0.03960396,0
1096,6348,1,0,0,1,0,0,0,0,0,0,0,0
1423,1421,3,0,0,0,2,1,0,0,0,0,0,0
4467,856,5,0,0,5,0,0,0,0,0,0,0,0
7971,715,2,0,0,1,1,0,0,0,0,0,0,0
6087,447,3,0.00342,0.007894737,3,0,0,0.00342,0,0,0.007894737,0,0
255,660,1,0,0,1,0,0,0,0,0,0,0,0
5544,710,1,0,0,1,0,0,0,0,0,0,0,0
16704,12065,1,0,0,1,0,0,0,0,0,0,0,0
11282,19789,2,0,0,0,0,2,0,0,0,0,0,0
3057,7971,2,0,0,0,1,1,0,0,0,0,0,0
12,931,4,0.0954,0.119098392,1,0,3,0.002,0,0.0934,0.001866368,0,0.117232024
6503,234,2,0,0,0,2,0,0,0,0,0,0,0
150,3368,6,0,0,1,3,2,0,0,0,0,0,0
3330,47,1,0,0,1,0,0,0,0,0,0,0,0
2441,2784,5,0,0,0,1,4,0,0,0,0,0,0
2861,1433,2,0,0,2,0,0,0,0,0,0,0,0
943,354,1,0,0,0,1,0,0,0,0,0,0,0
252,5163,1,0,0,1,0,0,0,0,0,0,0,0
1090,10803,1,0,0,0,1,0,0,0,0,0,0,0
5,13562,1,0,0,1,0,0,0,0,0,0,0,0
989,1020,9,0,0,9,0,0,0,0,0,0,0,0
1506,601,1,0,0,0,1,0,0,0,0,0,0,0
1092,306,2,0,0,2,0,0,0,0,0,0,0,0
510,8970,2,0,0,2,0,0,0,0,0,0,0,0
3785,157,1,0,0,0,1,0,0,0,0,0,0,0
4688,4814,1,0,0,0,1,0,0,0,0,0,0,0
9627,128,1,0,0,1,0,0,0,0,0,0,0,0
862,902,2,0,0,1,1,0,0,0,0,0,0,0
244,1081,2,0,0,1,1,0,0,0,0,0,0,0
2282,18018,2,0,0,2,0,0,0,0,0,0,0,0
133,500,1,0,0,0,1,0,0,0,0,0,0,0
20945,798,1,0,0,1,0,0,0,0,0,0,0,0
458,4104,2,0,0,2,0,0,0,0,0,0,0,0
3057,708,6,0,0,6,0,0,0,0,0,0,0,0
4383,17444,3,0,0,3,0,0,0,0,0,0,0,0
366,16795,3,0,0,1,2,0,0,0,0,0,0,0
1023,4,2,0.00775,0.016127667,2,0,0,0.00775,0,0,0.016127667,0,0
441,22381,1,0,0,0,1,0,0,0,0,0,0,0
5544,13716,2,0,0,1,0,1,0,0,0,0,0,0
936,541,2,0,0,0,0,2,0,0,0,0,0,0
1415,130,3,0,0,3,0,0,0,0,0,0,0,0
2722,1390,2,0,0,0,2,0,0,0,0,0,0,0
1387,5163,1,0,0,1,0,0,0,0,0,0,0,0
20,6646,1,0,0,1,0,0,0,0,0,0,0,0
124,289,2,0.2018,0.325604685,0,2,0,0,0.2018,0,0,0.325604685,0
610,995,2,0.0342,0.039473684,0,2,0,0,0.0342,0,0,0.039473684,0
221,294,5,0.00285,0.006578947,2,3,0,0,0.00285,0,0,0.006578947,0
289,801,1,0.0285,0.065789474,0,1,0,0,0.0285,0,0,0.065789474,0
18075,16795,1,0.0342,0.071428571,1,0,0,0.0342,0,0,0.071428571,0,0
11416,2566,2,0,0,1,1,0,0,0,0,0,0,0
941,4537,1,0,0,0,1,0,0,0,0,0,0,0
294,7077,2,0,0,2,0,0,0,0,0,0,0,0
2457,618,1,0.0342,0.078947368,0,1,0,0,0.0342,0,0,0.078947368,0
1075,20698,1,0,0,0,1,0,0,0,0,0,0,0
168,2227,1,0,0,0,1,0,0,0,0,0,0,0
133,385,1,0,0,0,1,0,0,0,0,0,0,0
800,131,1,0,0,0,0,1,0,0,0,0,0,0
2457,1082,2,0.0399,0.015765766,1,1,0,0.0399,0,0,0.015765766,0,0
273,2125,2,0,0,1,1,0,0,0,0,0,0,0
2995,2459,4,0,0,4,0,0,0,0,0,0,0,0
2698,3368,4,0.0274,0.014900866,0,4,0,0,0.0274,0,0,0.014900866,0
21218,10690,8,0,0,8,0,0,0,0,0,0,0,0
1426,1269,4,0.0114,0.007407407,4,0,0,0.0114,0,0,0.007407407,0,0
2441,8697,1,0,0,1,0,0,0,0,0,0,0,0
377,1321,3,0,0,3,0,0,0,0,0,0,0,0
383,585,1,0,0,1,0,0,0,0,0,0,0,0
20,7732,2,0,0,0,2,0,0,0,0,0,0,0
2990,61,1,0,0,1,0,0,0,0,0,0,0,0
2781,377,1,0,0,0,0,1,0,0,0,0,0,0
5107,23097,1,0,0,1,0,0,0,0,0,0,0,0
1042,405,1,0.0285,0.05952381,1,0,0,0.0285,0,0,0.05952381,0,0
1268,6494,3,0,0,3,0,0,0,0,0,0,0,0
448,202,1,0.0125,0.01874344,1,0,0,0.0125,0,0,0.01874344,0,0
1511,12555,1,0,0,1,0,0,0,0,0,0,0,0
232,978,2,0.0008,0.000746547,1,0,1,0.0008,0,0,0.000746547,0,0
520,506,3,0,0,3,0,0,0,0,0,0,0,0
40,20844,1,0,0,1,0,0,0,0,0,0,0,0
3,48,2,0.00057,0.000531915,2,0,0,0.00057,0,0,0.000531915,0,0
20095,2410,1,0,0,1,0,0,0,0,0,0,0,0
272,16,1,0.098,0.081871345,1,0,0,0.098,0,0,0.081871345,0,0
16239,16247,1,0,0,0,1,0,0,0,0,0,0,0
9007,8838,4,0,0,1,3,0,0,0,0,0,0,0
4390,3551,2,0,0,2,0,0,0,0,0,0,0,0
631,1108,1,0,0,1,0,0,0,0,0,0,0,0
1165,1082,1,0,0,1,0,0,0,0,0,0,0,0
1132,281,3,0,0,3,0,0,0,0,0,0,0,0
5,10004,1,0,0,1,0,0,0,0,0,0,0,0
10442,3385,1,0,0,0,1,0,0,0,0,0,0,0
418,114,2,0,0,0,0,2,0,0,0,0,0,0
17444,1267,1,0,0,1,0,0,0,0,0,0,0,0
420,6105,2,0.00376,0.003141186,2,0,0,0.00376,0,0,0.003141186,0,0
80,265,2,0.00314,0.004708352,0,2,0,0,0.00314,0,0,0.004708352,0
124,29,2,0.0752,0.157059315,0,2,0,0,0.0752,0,0,0.157059315,0
39722,6630,1,0,0,0,1,0,0,0,0,0,0,0
6676,605,6,0.00086,0.000558804,1,3,2,0,0.00086,0,0,0.000558804,0
1091,2671,8,0,0,5,2,1,0,0,0,0,0,0
1244,366,2,0,0,2,0,0,0,0,0,0,0,0
337,1302,2,0,0,1,0,1,0,0,0,0,0,0
3714,12052,1,0,0,1,0,0,0,0,0,0,0,0
3205,2696,1,0,0,1,0,0,0,0,0,0,0,0
939,128,1,0,0,1,0,0,0,0,0,0,0,0
80,2381,1,0,0,0,0,1,0,0,0,0,0,0
57,5220,1,0,0,0,1,0,0,0,0,0,0,0
2503,524,1,0,0,0,1,0,0,0,0,0,0,0
21957,47,4,0,0,2,0,2,0,0,0,0,0,0
3598,1184,1,0,0,1,0,0,0,0,0,0,0,0
2990,3793,2,0,0,0,2,0,0,0,0,0,0,0
