source,target,weight
897,331,0
2275,931,0
861,358,0
3725,1083,2280000
15,42,741000
14933,10484,0
2209,10483,0
1003,18544,18810000
31,972,0
833,1023,0
13505,968,0
2477,1442,0
132,89,0
169,1837,0
6803,4,114000
993,3302,0
2700,16704,4560000
316,1269,0
982,1301,0
11116,1322,0
605,2761,0
5570,2477,0
156,44,1311000
252,2154,0
6676,21957,0
237,134,0
15,1061,1140000
317,24,2850000
10131,413,0
38,15,1710000
1268,3899,0
6380,12861,0
430,6574,10260000
1060,1032,5130000
2698,16950,0
3301,234,0
11,1123,2170000
27458,19,0
2,683,456000
44,210,285000
1111,317,0
6894,2944,0
6692,1038,1250000
290,377,0
42,10,0
740,924,0
11194,11405,0
2727,204,0
2311,48,0
1175,1095,0
6772,2990,0
1147,417,0
403,1090,14820000
204,968,0
826,367,0
210,27,0
62,58,1140000
134,1049,0
2984,4594,0
6600,3057,2170000
19,1627,0
339,10690,0
1837,2672,0
540,814,0
172,3159,0
5107,157,0
4750,786,0
1204,36,0
520,3083,0
383,1148,513000
589,20760,0
2477,10695,0
1095,10838,0
281,2577,0
2374,2439,0
3368,2867,160000
46,13499,228000
4482,65,0
289,595,0
368,11596,0
40181,1291,0
3593,6414,0
498,3234,0
498,132,0
3392,6676,456000
720,15172,0
779,5545,0
327,918,0
235,1090,7130000
1038,506,6160000
1045,405,0
2703,2227,0
566,1081,0
5107,11148,0
1743,404,0
3896,2296,0
1005,1627,3650000
800,4111,0
1322,18957,0
6087,1821,0
79,255,570000
405,899,0
740,120,0
266,413,0
5268,1627,7980000
206,192,342000
121,234,0
664,1301,456000
1268,383,855000
25823,2424,0
362,618,0
2319,126,0
404,8426,0
25,156,0
2381,1106,0
306,3237,0
11,1039,1968000
979,2424,0
46,2655,0
1210,1104,0
1526,524,0
3134,2977,0
291,982,0
18687,16795,0
202,1100,0
210,2410,11970000
25243,1085,0
1003,3820,0
1091,3062,0
800,4333,0
1084,8510,0
2521,2430,0
862,5615,0
10484,833,0
7633,379,5470000
2817,46,0
681,124,0
4333,1387,0
10690,37825,0
314,599,0
22013,1090,0
11961,1390,0
379,337,0
18687,4750,0
159,543,3475000
25029,419,0
2598,2781,0
6996,20432,0
148,273,3420000
294,148,5700000
430,4718,0
294,9,0
2824,467,0
265,6267,0
1283,403,0
982,14503,0
10,3957,0
932,2524,7980000
11,367,388000
1455,234,0
2995,19956,0
17444,3551,0
2394,2364,0
978,1075,5130000
3183,506,0
1321,28596,0
3057,403,131000
468,234,0
383,52,0
1411,14503,0
5107,599,0
4057,2477,0
3345,3267,0
7971,621,0
1091,19,0
3070,447,0
3551,11609,0
10686,398,0
398,5174,0
10586,441,0
8024,3349,0
2671,5220,0
172,45575,0
2727,2861,0
1041,124,1710000
10534,3345,0
750,409,0
1108,1050,0
714,2737,0
358,1150,0
2293,11250,0
2531,2227,0
16,52,285000
468,499,0
121,2698,0
749,11344,0
512,1237,0
1003,31,0
132,354,0
2454,1181,0
5192,17444,0
2457,2784,0
131,2696,0
2672,14542,0
1123,2436,0
4083,380,0
62,797,0
422,5545,0
468,3508,0
1387,1047,0
762,16,0
3688,3008,0
467,81,0
618,150,0
415,969,5700000
133,14725,0
653,33490,0
5107,15875,51000
234,358,0
29,466,0
162,1162,0
826,1423,4674000
1085,39722,0
383,1090,2050000
11688,589,0
5546,7087,0
410,1245,0
2500,234,0
1075,759,0
281,22,0
405,683,1770000
995,1095,0
164,337,11829000
317,2282,0
15150,1766,0
11282,419,0
2727,5026,0
3846,833,0
862,1105,0
1385,252,0
1448,862,0
124,1237,0
148,36,2850000
2698,1030,0
3898,4057,0
11127,5228,0
738,2180,0
8512,855,0
952,6994,0
353,498,0
2311,5546,0
697,2311,0
786,336,0
14963,714,0
210,3,0
1181,164,0
14,8172,0
4482,8963,0
2727,520,0
358,1132,4900000
1071,22,2740000
1194,762,0
985,990,0
533,614,0
39,24,1824000
405,13,0
8838,11127,0
12574,294,0
2227,9007,0
36,19789,0
12825,62,0
10,23,86000
1056,2457,0
12056,2439,0
15156,20,0
11137,2227,0
826,1080,0
1175,1420,342000
1627,1418,0
2497,366,0
4172,800,228000
999,485,0
383,114,399000
10958,1025,0
44699,862,0
3057,132,0
232,2737,0
5220,2726,0
238,2079,0
21474,2921,0
410,4083,0
23315,2995,0
5220,1035,0
9902,995,0
133,200,684000
518,524,0
2288,24530,0
667,3524,0
533,114,2228000
11900,862,0
1210,1005,0
3323,6676,0
10690,6993,0
3725,1007,0
8,383,0
252,32013,0
1186,3691,0
164,180,0
281,164,0
631,2457,0
2814,289,0
1184,3898,285000
537,2457,0
2672,675,0
330,681,0
940,720,3990000
152,11250,0
829,6418,0
2566,878,0
3679,47,0
20149,232,0
1132,631,0
1269,31614,1140000
2288,367,1140000
447,485,0
512,355,0
114,434,0
199,415,114000
4171,4084,0
2251,2581,0
762,148,67600000
2784,2425,0
1421,1041,0
3349,2457,0
4772,2580,0
1204,10483,0
1837,9007,0
3057,6429,0
162,16704,2280000
3,15541,2880000
336,252,12880000
71,589,0
720,2944,0
820,6894,0
2394,17913,0
2420,24724,0
1103,164,12200000
399,984,0
2288,368,6840000
10,5107,0
162,2750,0
294,2990,0
642,132,0
8024,16222,0
317,31068,0
13299,697,0
157,172,0
714,630,1710000
120,3266,0
162,703,0
3592,12019,0
3368,1244,0
4594,2726,0
3,197,456000
377,8685,0
1627,6195,3760000
417,18,26220000
553,441,0
512,631,12540000
468,1283,0
150,189,1828000
10688,2696,0
1158,321,0
2745,1075,0
58,317,3591000
2703,499,0
12,2477,0
475,312,0
2441,1119,0
932,4057,0
2776,11102,0
1043,6994,0
383,124,1370000
4097,1104,0
697,465,0
3060,6267,0
3494,235,0
6678,7477,0
180,354,0
399,1089,0
3631,897,0
330,2381,0
1421,10004,0
266,4396,0
2431,294,0
6249,4128,456000
924,845,0
403,26,0
2293,12374,0
366,993,0
829,265,0
1089,281,0
8,35,1570000
152,524,0
24575,2362,0
1123,1110,15072000
46710,715,0
968,3225,0
244,162,37050000
122,498,0
1089,164,0
641,289,0
91,86,0
829,3060,0
66,5546,0
114,1084,496000
3325,2995,0
29,367,0
164,3008,0
10314,5268,0
868,3216,0
234,36,1140000
4603,1106,0
5225,675,0
10138,999,0
1050,683,3420000
253,377,0
6141,2995,0
1264,3840,0
2740,9007,570000
294,331,0
4085,1025,57000
979,2441,0
2227,2477,0
1411,1160,0
337,281,0
41201,40426,0
8287,862,0
862,3057,5470000
820,2463,0
18075,524,0
1081,204,0
120,1264,0
22045,506,0
1245,2977,0
60,71,23000
833,589,0
2433,15,5930000
19309,800,1820000
6195,4104,0
39850,44,0
862,26789,4560000
1082,452,570000
2727,2336,0
985,873,4370000
252,1387,9998000
2410,5268,1026000
1005,6692,399000
642,235,0
683,3679,0
4881,2424,0
8492,506,798000
10492,2293,0
10118,5,0
1627,10643,0
566,3973,0
8817,354,0
3060,7646,0
307,170,0
189,862,0
252,380,0
52,82,684000
631,36,17670000
132,468,0
2714,6992,0
589,27187,0
419,11215,0
1307,1390,0
294,2,0
2311,941,2679000
2481,416,1710000
244,11300,0
3008,2410,0
141,46,13680000
17025,2740,0
42,170,0
2921,583,13680000
12321,2687,0
2444,409,1767000
862,22231,0
40,417,0
6390,498,0
931,239,0
3057,46,0
1267,868,0
221,660,14600000
416,749,1140000
1023,281,36480000
2292,9851,0
3396,6621,0
618,595,0
180,234,0
19101,999,0
6422,2703,0
3342,868,0
1023,2639,0
4482,2477,0
8077,12,0
2737,25292,0
1071,1035,428000
1194,641,0
2921,458,2450000
1322,5546,0
410,10348,0
862,1047,0
800,21474,0
294,2441,1767000
995,22381,0
924,1766,0
366,940,0
3368,237,0
1385,1387,0
7460,317,0
332,126,0
1043,2703,228000
368,31,29640000
8394,266,0
8970,862,912000
941,1385,0
8817,798,0
162,11,18810000
6890,25253,0
16795,4835,0
8889,982,0
28956,29733,0
13852,3687,0
13241,6994,0
16,142,3990000
12109,2362,0
2944,825,0
122,12404,0
3524,273,2850000
4294,336,0
164,148,25080000
2725,2503,0
995,1081,0
10690,2477,0
3258,520,0
180,1148,0
6348,9010,0
862,2254,0
861,252,4790000
35586,130,0
1184,2696,0
5287,5268,0
416,1306,0
9007,10301,0
306,200,0
855,1162,570000
15058,2598,0
410,2462,0
80,10,285000
169,7646,0
114,3709,0
1132,289,0
2832,6894,0
419,144,1598000
27,44,570000
2977,290,0
5862,566,0
6503,289,2740000
167,16,0
2722,4255,0
133,26740,0
762,3688,0
22905,327,0
2439,4057,0
190,1003,8204000
317,8817,0
371,762,0
252,2919,0
29,281,116960000
410,20519,0
14694,1038,0
3911,855,0
703,1039,0
62,1386,0
2227,2742,0
11148,314,0
3595,667,912000
337,355,7300000
2,935,0
102,86,0
3687,253,0
631,984,0
903,337,2570000
9131,553,0
3171,566,0
641,630,0
2462,447,0
410,1244,0
148,603,10430000
3558,1164,342000
2944,2832,0
2672,208,0
10670,1627,0
1159,4255,0
15100,13,2850000
1465,609,0
234,2156,0
416,5,3703000
23829,128,0
235,1304,912000
150,415,0
7975,649,0
26789,6195,0
3739,276,0
683,1104,0
6418,30925,0
2420,3876,0
10492,1210,114000
4128,2700,0
2374,11006,0
3803,2296,0
6646,2381,0
1408,1025,148000
5,1039,0
37760,6992,0
2457,25817,0
169,5220,0
862,4102,0
129,605,0
3327,7378,0
410,6692,0
1436,2503,0
368,897,0
2742,10468,0
11215,2362,0
180,352,0
475,172,0
1109,144,57000
1532,13,3420000
2784,416,570000
1075,44,0
126,1267,0
314,3385,0
12441,2477,0
3551,17444,0
24332,479,0
1164,1286,0
206,234,0
2457,4297,0
3592,4040,0
533,683,1140000
5545,7975,0
1112,281,410000
417,1081,0
120,3205,0
583,61,0
4476,409,0
1435,28378,0
23315,2457,0
2431,4751,0
1175,1147,0
50258,1038,0
533,79,5814000
6603,2671,205000
22559,11194,0
2323,820,1710000
1161,1158,1030000
22177,24,1820000
9074,144,0
290,200,855000
941,628,0
2598,45321,0
5225,28956,0
22403,800,0
6190,1073,0
148,358,12462000
398,985,48560000
1627,4333,0
800,2721,0
417,162,4670000
467,317,1140000
159,820,935000
1411,9010,0
600,12208,0
7975,19077,0
62,2311,0
65,155,0
1091,35433,0
416,5587,0
924,6894,0
209,13,9120000
940,3508,1820000
4128,3714,0
62,2698,1829000
1060,337,0
2703,1186,0
170,4795,2740000
498,119,0
3,91,0
1025,416,4540000
244,969,912000
416,1025,1710000
4128,6672,0
65,82,456000
8963,2227,0
1127,337,0
697,2,485000
235,498,0
1210,800,0
2425,28844,0
316,4376,0
599,447,149000
10958,3709,0
1091,367,0
331,3302,0
14,39,1250000
931,1198,0
653,29397,0
3958,135,0
1385,1386,0
1465,2425,0
1386,46,8550000
409,2036,0
28643,10217,0
642,306,1712000
1038,6574,8320000
11596,1038,0
878,6087,0
8512,62,0
999,2776,0
6676,4011,0
16795,244,0
749,506,18696000
127,820,570000
62,190,1710000
2362,552,0
1020,31,23370000
830,1050,2280000
4113,862,0
294,3341,0
338,11831,0
6478,1119,0
553,903,0
1455,20945,0
8541,377,0
1010,11,0
4159,144,0
152,2375,0
2362,11278,0
5378,2990,0
605,2433,0
11000,940,228000
984,1195,0
31,1027,0
1386,10503,0
41,430,13110000
1426,180,3190000
3336,2503,0
3207,2381,0
1506,902,0
2282,1096,912000
2079,265,0
862,1465,0
1388,410,0
798,133,0
1411,8285,0
417,703,0
2441,4616,0
5380,252,7410000
11117,814,0
234,31,28960000
968,603,0
338,932,13340000
440,441,0
266,19538,0
3691,9007,0
2444,14,1767000
3690,11127,0
10483,11688,0
1023,982,0
126,589,0
5219,265,0
3062,6181,0
6418,7732,0
1426,642,114000
1775,367,0
235,24366,0
548,409,0
58,3508,1026000
1047,800,0
430,2655,1000
2425,1085,0
3385,31337,0
419,1025,0
1162,244,4446000
985,1220,0
8684,377,0
23611,33179,0
2670,265,0
1050,8590,0
289,1089,0
66,60,0
12794,599,0
347,379,6498000
4550,800,0
897,4284,0
524,2293,0
164,15889,0
1083,1005,0
1162,618,7752000
6622,2477,0
2783,30698,0
506,985,119700000
210,82,5700000
29,1035,0
1627,10670,0
126,5623,0
265,1837,0
866,1047,0
631,669,0
1147,3898,0
621,2448,0
3216,2330,0
593,1301,0
6141,2420,0
982,631,0
4111,1104,0
800,312,0
498,58,570000
609,720,6160000
8517,46,0
2330,20698,0
1306,252,433000
128,829,34000
2419,1050,2390000
5648,940,1140000
1158,9260,0
336,1390,0
321,46,5700000
107,18,0
585,418,11400000
404,1268,0
3183,856,0
244,22,0
47317,252,0
543,2451,0
7789,2503,0
1090,1304,0
141,845,0
892,216,0
2431,2829,0
583,506,28500000
2477,21218,0
585,1164,3990000
468,192,0
72,42,1853000
2566,999,0
289,1286,3710000
762,1302,0
6418,1320,0
6249,10674,0
1002,1304,285000
2311,24332,0
750,5086,0
20923,3691,0
9,6418,0
683,379,8090000
1210,2722,0
16,820,0
4294,982,0
7656,2995,0
18487,1159,1250000
403,1426,0
1204,833,0
272,968,0
1123,990,11063000
1147,902,0
8835,11747,0
11675,825,0
892,1322,0
2293,820,0
11,543,0
5615,2921,0
8344,533,1140000
10825,1162,0
1436,294,285000
1268,798,0
776,1387,912000
566,4557,0
458,709,0
10484,6630,0
10484,2323,0
9007,10674,0
1020,605,0
131,337,1370000
820,1467,456000
7055,367,342000
1304,200,1030000
1321,155,0
4031,252,0
862,301,570000
13,367,0
16,42,3988000
675,2696,1254000
13,1050,5700000
317,1148,3990000
820,13594,0
3349,6110,0
20,7732,0
150,6195,34200000
2296,367,0
4554,130,0
8397,449,0
235,1268,0
2439,2700,26220000
630,11470,0
641,337,2054000
8827,4814,0
2420,2431,0
58,51772,0
15,79,1539000
42,66,0
419,2776,0
6056,999,0
9399,169,0
1003,289,5990000
40,237,0
496,3060,0
2462,1147,0
130,4153,0
1195,1020,0
750,157,1710000
148,218,0
25671,1465,205000
8,41,0
1108,3187,0
447,1014,0
1104,1210,570000
6351,749,0
338,1420,0
31,289,22570000
11023,5107,0
148,352,285000
4549,1386,0
416,1005,2280000
2441,72,342000
419,2293,0
276,34381,0
5219,7185,0
8838,2502,0
405,1237,57000
377,18857,0
235,316,0
4482,22010,0
169,1876,0
630,134,0
1103,1388,0
533,148,11400000
2742,8963,0
4333,1038,0
603,289,8550000
5287,3725,0
290,11300,0
3229,244,0
2394,170,912000
84,19,0
1075,1230,1370000
13,826,2050000
1264,1511,0
354,28107,0
314,310,0
3840,3205,0
47,6677,0
11083,11194,0
984,1237,0
605,2282,302000
1039,677,0
6993,37825,0
641,1184,0
720,3327,0
148,990,0
418,641,20920000
11750,8835,0
355,3197,0
41,252,0
5,2919,0
3197,2457,0
31,206,4560000
1627,10561,0
1420,698,10260000
5358,621,0
1465,720,5420000
7454,873,0
289,667,0
60,187,399000
391,715,0
2431,982,0
2423,6912,0
82,1269,342000
2439,10482,0
677,603,0
1089,762,0
1443,6996,0
162,46,54490000
45274,5546,0
5469,5225,0
157,855,0
5,227,0
6994,3729,0
2722,410,0
14178,1186,0
1050,681,2850000
2867,171,0
1096,2180,0
162,204,0
7769,410,0
2967,750,0
855,1091,0
472,13,0
2457,7788,0
1090,10484,0
2441,3985,0
365,377,0
855,1154,0
6692,1627,0
4590,1083,0
1059,114,570000
239,35,0
18544,1269,0
667,172,0
2672,3386,0
1010,4117,0
6600,2990,0
3609,3592,0
918,5107,0
2125,294,570000
5543,2251,0
84,601,0
2420,1465,0
589,3207,0
7179,1436,0
4603,6028,0
5546,5771,0
6189,3687,0
197,5546,1197000
265,41197,0
1301,537,0
3558,1160,0
2838,499,0
36,148,0
1108,142,0
31,738,0
10484,3207,0
631,170,0
585,398,18240000
452,410,2280000
2696,142,0
458,142,0
5174,410,171000
681,1106,0
368,1091,0
2581,506,0
718,6344,0
79,38,1714000
762,36,5130000
2337,2740,0
1291,449,0
162,416,11400000
1531,993,0
498,2790,0
14171,855,1370000
14,244,0
467,1389,0
24,105,0
1041,1084,13452000
332,1408,0
150,2448,114000
2580,417,0
21601,3392,0
347,1267,0
22,337,0
189,13,3760000
5,506,76380000
1387,4083,570000
1158,26871,0
697,6379,0
17444,28760,0
417,1041,30100000
327,7567,0
404,11,0
499,6631,855000
169,5677,0
800,839,0
999,34497,0
683,237,0
162,3057,285000
1039,398,0
10157,12438,0
33593,6676,0
641,22,3310000
290,252,0
1420,10004,0
643,642,0
506,1104,0
1124,3834,74000
1420,2282,1140000
14699,1085,0
609,1301,0
2441,4602,0
122,307,0
1390,9826,0
11282,3840,0
762,2969,0
5220,12409,0
1176,826,0
2671,683,684000
995,1159,912000
2686,6994,0
499,1184,0
86,931,4900000
697,2952,46000
417,9569,0
814,13726,0
485,11194,342000
11927,3008,0
868,20699,0
192,1269,0
2282,8718,0
306,3426,0
720,512,36430000
11282,32502,0
409,16,13680000
2311,4531,0
379,985,14480000
833,16834,0
10010,368,1197000
1132,180,9860000
2410,1186,0
33490,6676,0
2431,9560,114000
1387,6692,0
683,3899,228000
479,8685,0
5,408,0
130,46153,0
18105,16247,0
10748,458,0
13716,8751,0
3057,237,0
1090,1435,0
1210,1387,0
164,1020,0
12405,681,0
398,506,85080000
367,170,0
133,306,0
800,4561,0
10873,447,0
46,1005,3880000
14171,3558,0
11083,1167,0
7972,47,0
583,873,15850000
36,31,0
3709,1533,0
30031,347,0
2737,9687,0
6087,11023,0
839,4255,0
56741,999,0
3654,1085,0
9099,1164,912000
2282,399,1940000
1025,4102,570000
8816,234,878000
26789,862,5240000
1039,985,0
9258,520,0
4128,11121,0
46,21331,0
2783,429,0
1214,1164,3420000
37024,1083,0
1386,409,0
1081,157,0
968,4309,0
1006,642,0
12939,868,0
33,2477,0
290,3524,0
1082,932,11970000
72,167,342000
1506,126,342000
458,931,1820000
416,1307,0
465,642,0
16,132,205000
405,2454,0
314,10314,0
932,157,0
683,419,2050000
1227,234,0
61,595,0
314,28990,0
4083,704,0
441,6676,0
999,2416,0
9007,8838,0
6992,5378,0
2726,2671,0
4114,130,0
664,845,137000
6087,1520,0
504,995,0
964,1181,342000
3812,6087,0
419,265,114000
2457,2434,0
10492,1085,0
4083,416,0
55013,2700,0
120,6894,0
45468,126,0
589,6890,0
4128,14589,0
985,466,2280000
10784,1436,0
332,5163,0
4171,4102,0
3,2,1710000
533,86,5130000
868,3205,0
2698,2741,0
1085,6912,0
1159,244,0
3345,8174,1710000
235,1389,0
4084,862,456000
683,8699,0
985,418,184110000
26365,416,0
583,3524,0
16247,6992,0
3999,3706,0
2698,2867,0
347,932,0
1075,1176,0
144,2481,399000
122,448,0
1119,3060,114000
3008,1123,11290000
337,3711,0
3714,16704,422000
924,7775,0
1050,36,6840000
2503,30208,0
2655,1408,0
4271,6195,0
204,7477,0
1108,1532,0
1184,1749,0
22833,2410,0
2790,862,0
338,2696,0
3234,18,1710000
1390,790,0
601,281,0
14462,3508,0
9233,47,0
6414,6992,0
128,9627,0
1436,8142,0
4718,12,0
58,41,12426000
17444,3554,0
790,306,798000
1049,472,0
162,8241,0
2125,720,0
3205,833,0
8438,7378,0
144,5111,0
1627,4111,0
290,354,0
1444,720,2620000
4750,3352,0
4688,2703,0
5648,1108,0
2394,23611,0
18298,2477,0
6890,1101,0
2362,282,0
2425,3345,0
449,89,0
628,2696,29000
1435,44706,0
6017,4441,0
156,3719,1430000
21726,845,0
936,109,0
28956,21957,0
1091,10625,0
3690,11135,0
18075,472,0
377,6163,0
2441,30120,0
94,419,0
675,42,2390000
413,2394,0
1147,3161,0
5862,506,0
62,2410,5130000
1032,358,0
3057,192,0
327,2337,0
314,11404,0
162,172,86000
265,441,57000
46,2969,1140000
31,897,2850000
2441,1085,0
798,3410,0
475,3948,0
441,61,0
2477,45457,0
306,369,0
506,704,0
8107,2995,0
19,4083,0
433,7185,0
330,2420,0
873,355,0
6890,36,3420000
1415,276,0
129,127,0
265,11300,0
3898,820,285000
833,11933,0
2655,124,0
273,7042,0
589,152,0
56,339,0
420,90,0
1385,2253,0
103,42,0
448,3057,0
36,1467,410000
2722,12,0
873,3716,0
352,940,0
10155,410,0
336,199,6610000
11831,237,456000
141,355,0
631,506,30550000
6890,2319,0
24326,169,0
95,80,143000
1005,336,0
3325,41746,0
669,683,9120000
6464,5545,0
2783,9007,0
403,7769,0
159,969,0
189,618,2394000
432,6994,0
868,12378,0
1245,26091,0
5587,2722,0
1091,433,0
15481,6676,0
720,422,0
7656,410,0
234,1455,0
20,120,0
30,434,0
2581,862,0
472,681,0
1518,820,0
3508,2727,0
3327,1108,0
197,2311,0
7056,294,0
132,10298,0
430,861,0
3911,4078,0
1388,862,0
11470,631,2170000
697,2598,0
3205,1781,0
3508,204,0
2441,12,0
1627,380,456000
39,2282,0
82,33,2850000
234,121,0
25,3391,0
1071,13,0
19,428,0
3315,3508,0
2323,3060,0
12,9352,0
28643,347,456000
6195,10670,0
172,354,456000
798,33001,0
1074,512,0
5226,2477,285000
4750,336,0
798,235,0
20698,37956,0
924,820,0
18,255,0
856,4320,0
2995,976,0
18,642,0
189,1003,0
16239,3785,0
4544,506,0
200,192,0
204,2844,0
631,350,0
4541,130,0
641,1416,0
7769,2990,0
631,1049,17100000
1038,1775,1290000
162,11282,0
1162,58049,0
3345,1075,80000
1075,2457,0
1003,405,2620000
294,8698,0
338,614,188000
2922,1050,0
2995,4176,0
4271,14,0
12438,2700,570000
6890,126,0
18702,1423,0
669,520,0
621,714,342000
2288,1072,0
2282,3898,0
1085,3348,0
9831,3508,0
3551,33,0
2457,2424,0
164,1071,912000
614,968,0
276,4163,0
223,11956,0
6676,3984,0
1085,5707,0
14,122,86000
2156,2783,707000
5615,1387,0
4171,1038,456000
4271,1627,0
855,273,4560000
3216,3841,0
12452,114,0
968,2977,0
5219,2619,0
830,610,7980000
31,1071,0
797,11115,0
466,22,0
533,11622,0
12854,6992,0
1390,1307,0
336,648,0
679,1084,1820000
6087,15893,0
60,533,10488000
200,610,11170000
3,625,0
10949,8024,0
3267,3345,0
2700,3811,0
4000,1085,0
169,3385,0
1119,980,0
8031,697,0
170,443,0
1435,317,0
11117,7975,0
237,1532,0
294,609,570000
9668,2457,0
1159,3508,0
2311,9713,0
618,720,3650000
5163,1387,0
642,1268,342000
3719,4057,285000
1210,4333,0
113,2477,0
6992,6249,0
235,786,0
120,2293,0
417,6593,0
11148,2566,0
12,4271,0
814,892,0
985,1241,0
630,86,0
720,897,14820000
2783,455,0
475,485,0
2227,27241,0
20519,8970,0
13726,62,0
234,2863,0
2990,3793,0
2700,2374,0
1436,2282,0
1035,603,0
589,2330,0
22,29,0
820,1204,0
169,265,3808000
6992,18303,0
10010,2425,2510000
503,1557,570000
537,20,0
820,6996,0
349,989,0
2381,36,2850000
1032,2796,0
1083,10482,0
255,16704,2510000
199,41,3420000
845,1511,0
1025,511,0
1043,6992,0
1084,714,0
10679,2672,0
540,600,0
16890,1322,0
11300,1165,0
15069,2282,285000
1082,47,1370000
383,368,13680000
3725,1017,0
512,988,0
2778,30,228000
2503,20467,0
642,798,0
29,681,0
200,642,0
1237,985,0
2409,419,0
31,1098,0
150,333,0
18303,7964,0
1307,252,798000
126,48913,0
845,20,0
653,2784,0
3508,498,0
1025,289,0
4947,3349,0
1301,2457,0
2288,1003,0
798,10790,0
1031,1123,0
416,4085,0
148,403,0
316,167,0
11972,1304,0
703,683,0
472,811,0
3323,1075,0
3057,472,1030000
603,618,2280000
868,22214,0
710,2700,0
4541,252,1600000
683,595,0
354,3172,0
868,3595,0
19,1005,0
200,383,27420000
5771,3609,228000
172,301,798000
2381,41553,0
6266,398,0
199,660,32030000
5268,11755,0
9544,10314,0
2750,845,0
22,1302,0
2861,995,0
15273,449,21000
128,6114,154000
4785,430,0
40,33,2280000
2553,289,0
6621,4441,0
2239,1038,0
5107,252,0
2698,3938,0
151,4441,0
2944,8707,0
368,416,969000
1023,410,1370000
91,44,0
6994,5155,0
452,18,15390000
6195,506,126654000
1301,3274,0
1104,4337,0
1090,1434,0
417,506,0
338,330,15960000
10503,2696,627000
2079,3396,0
986,3008,0
5615,130,0
1147,290,1370000
114,1267,0
2074,2973,0
667,1158,3648000
873,1194,0
1003,148,0
995,583,17100000
22057,130,0
964,232,4560000
46,9528,0
130,1103,0
398,416,0
8372,6195,285000
10234,999,0
10695,2477,171000
552,918,0
1627,618,0
2067,347,0
1041,1095,342000
260,144,684000
903,252,0
31614,157,3420000
41,86,6270000
642,22878,0
1132,1039,0
1047,5,0
499,235,57000
5220,730,0
159,2580,0
468,1269,0
621,6105,0
1085,2420,0
2463,868,0
1436,369,0
3348,2990,0
42,3508,0
162,23212,0
720,1003,25080000
506,1269,114000
845,856,0
18,41,11400000
2477,6414,0
714,12321,0
20,36,15820000
653,7733,0
5358,366,342000
5111,28170,0
20058,2672,0
2696,1186,0
1411,3898,0
1268,3410,0
2503,7056,0
1085,3349,0
6144,979,0
499,1227,0
776,294,0
9007,19684,0
5,3999,0
204,4309,0
40,415,0
4102,332,0
338,141,10260000
714,595,0
2434,2521,0
4907,1465,0
1005,2921,0
660,339,29750000
327,103,0
410,936,0
7378,4814,0
36,26091,4560000
2311,1622,0
4554,458,0
1436,3057,570000
1390,4097,0
2990,189,0
22041,1005,0
31,398,11060000
868,1512,0
2067,2521,0
368,993,0
430,189,1600000
223,419,285000
86,27,45260000
2227,6994,0
3057,2921,1372000
697,20063,0
131,171,228000
11997,133,0
18,1391,0
1386,4558,0
252,510,0
128,1028,0
3234,82,912000
1035,3008,0
8970,39722,342000
36368,2990,0
1321,1897,0
4146,430,0
653,18223,0
21957,1091,0
1302,2288,0
605,7185,0
6890,833,0
11194,8715,0
6894,6890,0
629,294,0
475,2,0
20908,485,0
6954,4,0
2672,1008,0
8970,430,0
169,7989,0
416,44223,0
6475,5545,0
984,931,10260000
2381,589,410000
129,25,462000
6,3216,0
583,1290,570000
3216,11933,0
605,2323,0
553,3396,0
979,3234,0
2362,5228,0
383,430,5130000
2969,583,0
4361,800,0
749,5,9350000
583,595,0
119,172,0
371,430,2850000
202,8816,274000
1429,10643,0
2457,37683,0
8172,336,570000
8970,252,4450000
1411,34987,0
683,3558,0
2005,148,0
204,403,0
288,3060,0
621,2502,0
4641,3391,0
455,33,0
1091,15,1710000
813,630,0
6574,332,0
336,47,0
1162,7055,9120000
11,5,2850000
631,1198,0
7001,935,0
26,2,0
32480,130,23000
1423,173,0
1159,1095,1390000
4102,1390,0
156,25,205000
8835,3725,0
25243,1465,0
10331,4814,0
2293,36,1370000
6344,566,0
13726,804,0
399,762,23830000
543,2262,0
141,12381,0
221,294,285000
368,46,0
5621,600,0
1032,3237,0
1075,238,1140000
6248,144,0
281,79,10260000
130,4172,0
1095,833,342000
265,1084,0
1293,1184,1820000
3999,68073,0
383,24,5700000
3884,379,0
415,199,0
377,13328,0
4321,367,0
1075,290,0
940,944,0
152,11688,0
12,162,2390000
1047,410,0
1181,1132,0
3062,2671,0
162,2990,0
5268,41013,0
31,1088,0
1264,740,0
5,4078,0
6890,3840,0
11116,450,0
856,3260,0
14764,130,0
524,12383,0
20684,740,0
2463,1507,0
306,1268,0
1160,410,0
2462,10690,0
14928,868,0
4040,3592,399000
289,1078,0
11688,2293,0
540,697,0
141,273,0
503,4301,0
399,14,0
8460,999,0
21216,23611,0
3,24,171000
524,5595,0
1010,631,0
18,38,661000
294,7077,0
941,814,0
2995,2067,0
58,291,0
740,1467,0
798,1268,0
450,197,1767000
377,12005,0
398,17250,0
365,941,0
595,28559,0
2703,11750,0
2922,648,0
2457,13,0
2462,4603,0
980,47,0
9252,447,0
3508,9681,0
22045,800,0
862,1103,0
86,18720,0
19789,868,0
20698,2362,0
46,506,26220000
16,79,11970000
7609,379,0
40,1084,0
1083,12019,0
82,48,365000
8671,6087,0
1010,641,5930000
237,4053,0
